order_id,customer_id,restaurant_id,cost,rating,food_preparation_time,delivery_time,total_time,expected_total_time,delivery_delay,order_hour,time_of_day,peak_hour_flag,traffic_level,delay_category,day_of_the_week,distance_km,speed_kmph,delivery_person_id
1477528,128963,49,5.67,4.0,21,31,52,52.0,0.0,14,Afternoon,1,High,On Time,Weekday,10.74,21.5,20
1478426,124085,42,14.12,3.0,21,24,45,52.0,-7.0,18,Evening,1,Medium,Early,Weekend,2.47,35.3,21
1476696,231061,49,33.03,5.0,33,31,64,52.0,12.0,10,Morning,0,High,Slightly Delayed,Weekday,14.49,27.3,22
1478189,105138,49,8.97,4.0,33,19,52,52.0,0.0,13,Afternoon,1,Medium,On Time,Weekend,3.42,30.6,23
1477532,95164,74,8.88,4.0,27,24,51,52.0,-1.0,19,Evening,1,Medium,On Time,Weekday,14.21,40.8,24
1477324,263426,2,12.13,5.0,30,29,59,52.0,7.0,9,Morning,0,High,Slightly Delayed,Weekday,8.51,38.7,25
1476698,142461,75,11.64,5.0,27,27,54,52.0,2.0,17,Evening,0,High,On Time,Weekend,13.87,16.2,26
1478290,263199,24,31.43,4.0,35,23,58,52.0,6.0,20,Evening,1,Medium,Slightly Delayed,Weekend,10.11,38.2,27
1476919,387227,42,13.15,5.0,30,30,60,52.0,8.0,21,Night,1,High,Slightly Delayed,Weekend,14.73,16.8,28
1477247,385559,4,14.02,5.0,20,28,48,52.0,-4.0,16,Afternoon,0,High,On Time,Weekend,1.29,17.2,29
1477794,127149,36,9.41,5.0,25,16,41,52.0,-11.0,12,Afternoon,1,Low,Early,Weekend,7.82,40.3,30
1477048,200074,46,9.07,5.0,33,16,49,52.0,-3.0,13,Afternoon,1,Low,On Time,Weekend,8.31,42.2,31
1477615,136876,53,14.07,5.0,35,16,51,52.0,-1.0,19,Evening,1,Low,On Time,Weekend,4.35,40.7,32
1476566,103884,76,14.46,5.0,34,17,51,52.0,-1.0,19,Evening,1,Low,On Time,Weekend,11.04,21.7,33
1477310,38612,77,6.7,5.0,20,17,37,52.0,-15.0,19,Evening,1,Low,Early,Weekend,2.37,36.3,34
1477758,334619,2,14.07,4.0,24,26,50,52.0,-2.0,19,Evening,1,High,On Time,Weekday,4.17,19.1,35
1477765,92996,6,19.45,4.0,29,19,48,52.0,-4.0,11,Morning,1,Medium,On Time,Weekend,8.78,44.5,36
1476753,195723,3,13.97,3.0,34,28,62,52.0,10.0,21,Night,1,High,Slightly Delayed,Weekday,1.02,24.4,37
1476759,268958,24,12.22,4.0,24,20,44,52.0,-8.0,21,Night,1,Medium,Early,Weekend,12.3,24.3,38
1477333,111356,78,29.25,5.0,21,15,36,52.0,-16.0,18,Evening,1,Low,Early,Weekend,12.38,18.0,39
1476830,361509,34,17.03,5.0,34,20,54,52.0,2.0,23,Night,0,Medium,On Time,Weekend,4.21,20.7,40
1478227,367591,79,16.05,5.0,35,32,67,52.0,15.0,17,Evening,0,High,Slightly Delayed,Weekday,4.48,41.9,41
1476789,103005,58,17.08,5.0,28,15,43,52.0,-9.0,14,Afternoon,1,Low,Early,Weekend,10.02,15.7,42
1477603,399121,18,11.3,5.0,24,24,48,52.0,-4.0,19,Evening,1,Medium,On Time,Weekday,12.55,15.6,43
1478246,260680,75,32.98,5.0,34,16,50,52.0,-2.0,16,Afternoon,0,Low,On Time,Weekend,12.24,44.9,44
1476931,124838,37,29.15,5.0,33,25,58,52.0,6.0,14,Afternoon,1,Medium,Slightly Delayed,Weekend,8.28,27.4,45
1477029,295111,60,13.0,5.0,23,26,49,52.0,-3.0,21,Night,1,High,On Time,Weekday,2.85,39.2,46
1476849,42052,72,13.73,5.0,21,28,49,52.0,-3.0,8,Morning,0,High,On Time,Weekend,2.78,24.6,47
1478179,52832,49,12.23,3.0,33,27,60,52.0,8.0,8,Morning,0,High,Slightly Delayed,Weekend,14.4,43.8,48
1477679,120833,55,16.25,5.0,29,15,44,52.0,-8.0,16,Afternoon,0,Low,Early,Weekend,3.12,32.6,49
1477810,94483,38,24.2,5.0,28,21,49,52.0,-3.0,18,Evening,1,Medium,On Time,Weekend,6.36,29.5,50
1477342,49631,60,14.31,5.0,23,17,40,52.0,-12.0,21,Night,1,Low,Early,Weekend,10.79,23.7,1
1478133,114085,42,19.4,5.0,28,20,48,52.0,-4.0,16,Afternoon,0,Medium,On Time,Weekend,1.22,40.8,2
1477756,251607,15,14.12,5.0,31,28,59,52.0,7.0,11,Morning,1,High,Slightly Delayed,Weekday,11.88,41.2,3
1477721,72339,80,14.7,5.0,30,27,57,52.0,5.0,20,Evening,1,High,On Time,Weekend,4.14,36.5,4
1476952,229946,61,15.52,5.0,21,29,50,52.0,-2.0,16,Afternoon,0,High,On Time,Weekend,1.51,28.9,5
1477587,92726,81,8.97,4.0,25,26,51,52.0,-1.0,10,Morning,0,High,On Time,Weekend,4.31,35.0,6
1478210,320493,77,29.2,5.0,27,30,57,52.0,5.0,14,Afternoon,1,High,On Time,Weekday,4.4,19.2,7
1477887,69348,33,11.64,3.0,26,21,47,52.0,-5.0,13,Afternoon,1,Medium,Early,Weekend,7.1,28.1,8
1478366,270149,82,11.64,5.0,21,18,39,52.0,-13.0,15,Afternoon,0,Medium,Early,Weekend,8.93,40.8,9
1478279,354016,83,19.4,5.0,25,23,48,52.0,-4.0,18,Evening,1,Medium,On Time,Weekend,14.0,30.9,10
1476819,104548,84,29.1,5.0,28,33,61,52.0,9.0,16,Afternoon,0,Jam,Slightly Delayed,Weekday,6.3,24.3,11
1477394,105754,59,14.02,4.0,24,30,54,52.0,2.0,21,Night,1,High,On Time,Weekday,6.52,24.5,12
1476667,157578,85,6.11,4.0,27,25,52,52.0,0.0,12,Afternoon,1,Medium,On Time,Weekend,2.49,43.4,13
1476975,350373,4,12.23,4.0,21,26,47,52.0,-5.0,8,Morning,0,High,Early,Weekend,4.94,37.9,14
1477909,47440,4,12.18,5.0,31,23,54,52.0,2.0,10,Morning,0,Medium,On Time,Weekend,12.38,37.8,15
1476579,85633,60,24.2,5.0,24,24,48,52.0,-4.0,17,Evening,0,Medium,On Time,Weekend,3.1,44.6,16
1477286,110091,60,12.18,5.0,27,17,44,52.0,-8.0,19,Evening,1,Low,Early,Weekend,3.44,18.3,17
1478436,95164,74,17.03,5.0,28,19,47,52.0,-5.0,15,Afternoon,0,Medium,Early,Weekend,8.28,24.4,18
1476685,96877,60,22.26,4.0,30,26,56,52.0,4.0,22,Night,0,High,On Time,Weekday,14.13,17.8,19
1477912,261400,60,19.45,5.0,31,32,63,52.0,11.0,18,Evening,1,High,Slightly Delayed,Weekday,10.35,37.0,20
1476892,177078,86,21.93,5.0,22,25,47,52.0,-5.0,13,Afternoon,1,Medium,Early,Weekday,7.45,34.7,21
1476882,68429,15,15.76,5.0,24,22,46,52.0,-6.0,23,Night,0,Medium,Early,Weekend,11.97,36.8,22
1477314,52832,87,9.46,4.0,25,25,50,52.0,-2.0,23,Night,0,Medium,On Time,Weekday,6.0,15.5,23
1477712,373633,70,12.61,5.0,23,28,51,52.0,-1.0,15,Afternoon,0,High,On Time,Weekday,11.41,30.7,24
1477057,390490,44,22.85,3.0,23,19,42,52.0,-10.0,16,Afternoon,0,Medium,Early,Weekend,9.09,18.7,25
1477926,72639,85,12.18,3.0,22,28,50,52.0,-2.0,11,Morning,1,High,On Time,Weekend,5.36,24.0,26
1477273,95644,33,12.61,5.0,26,27,53,52.0,1.0,8,Morning,0,High,On Time,Weekday,10.57,44.5,27
1478003,129597,22,12.13,5.0,33,21,54,52.0,2.0,21,Night,1,Medium,On Time,Weekend,4.6,16.7,28
1477522,101084,17,12.13,5.0,20,22,42,52.0,-10.0,8,Morning,0,Medium,Early,Weekend,1.59,36.8,29
1476947,46859,60,8.54,5.0,24,29,53,52.0,1.0,17,Evening,0,High,On Time,Weekday,11.9,28.1,30
1478295,117810,59,19.35,5.0,29,24,53,52.0,1.0,11,Morning,1,Medium,On Time,Weekday,10.63,34.2,31
1476551,49034,88,12.18,5.0,22,27,49,52.0,-3.0,19,Evening,1,High,On Time,Weekend,3.69,40.0,32
1476846,82041,29,22.8,5.0,35,20,55,52.0,3.0,21,Night,1,Medium,On Time,Weekend,13.54,36.3,33
1476974,142461,15,12.13,4.0,32,15,47,52.0,-5.0,14,Afternoon,1,Low,Early,Weekend,1.57,38.7,34
1478005,97991,42,19.45,5.0,34,27,61,52.0,9.0,9,Morning,0,High,Slightly Delayed,Weekday,10.21,33.7,35
1476653,113972,17,12.13,3.0,31,25,56,52.0,4.0,10,Morning,0,Medium,On Time,Weekend,13.91,24.7,36
1476563,114085,42,12.18,5.0,24,18,42,52.0,-10.0,8,Morning,0,Medium,Early,Weekend,4.02,31.8,37
1478440,231042,59,12.13,5.0,22,21,43,52.0,-9.0,12,Afternoon,1,Medium,Early,Weekend,6.84,28.5,38
1477348,298824,55,12.56,5.0,24,26,50,52.0,-2.0,8,Morning,0,High,On Time,Weekend,3.0,44.6,39
1477525,52360,28,24.3,5.0,24,22,46,52.0,-6.0,15,Afternoon,0,Medium,Early,Weekend,11.87,15.5,40
1477920,83504,61,29.15,4.0,31,28,59,52.0,7.0,8,Morning,0,High,Slightly Delayed,Weekday,13.55,25.7,41
1477797,194778,15,16.06,5.0,30,17,47,52.0,-5.0,18,Evening,1,Low,Early,Weekend,5.62,36.5,42
1477640,105992,33,24.3,5.0,27,29,56,52.0,4.0,8,Morning,0,High,On Time,Weekend,2.64,21.5,43
1477091,373486,32,9.6,3.0,23,26,49,52.0,-3.0,9,Morning,0,High,On Time,Weekend,2.12,39.8,44
1477010,49631,60,19.4,5.0,28,17,45,52.0,-7.0,9,Morning,0,Low,Early,Weekend,7.48,16.3,45
1478324,250494,4,29.1,4.0,21,22,43,52.0,-9.0,19,Evening,1,Medium,Early,Weekend,5.82,43.3,46
1477908,378923,89,12.18,5.0,27,18,45,52.0,-7.0,13,Afternoon,1,Medium,Early,Weekend,12.26,23.2,47
1477573,58898,33,21.39,5.0,23,24,47,52.0,-5.0,14,Afternoon,1,Medium,Early,Weekend,12.72,18.0,48
1476728,250494,90,24.25,5.0,34,28,62,52.0,10.0,12,Afternoon,1,High,Slightly Delayed,Weekend,9.75,19.2,49
1477815,144997,17,32.93,5.0,33,30,63,52.0,11.0,23,Night,0,High,Slightly Delayed,Weekend,5.1,19.7,50
1477283,75115,17,14.07,5.0,20,32,52,52.0,0.0,8,Morning,0,High,On Time,Weekday,14.85,26.4,1
1476856,59674,91,8.25,3.0,26,26,52,52.0,0.0,8,Morning,0,High,On Time,Weekend,10.17,27.0,2
1477265,115238,88,19.4,5.0,26,27,53,52.0,1.0,10,Morning,0,High,On Time,Weekday,10.39,28.6,3
1477723,368663,15,12.18,4.0,23,28,51,52.0,-1.0,21,Night,1,High,On Time,Weekend,7.78,36.7,4
1478020,128353,60,14.94,5.0,32,25,57,52.0,5.0,9,Morning,0,Medium,On Time,Weekend,11.81,43.7,5
1477729,355713,33,14.26,5.0,28,24,52,52.0,0.0,12,Afternoon,1,Medium,On Time,Weekend,11.08,34.3,6
1477312,269793,92,8.54,5.0,32,30,62,52.0,10.0,19,Evening,1,High,Slightly Delayed,Weekend,5.28,45.0,7
1476577,100778,60,12.18,5.0,25,28,53,52.0,1.0,17,Evening,0,High,On Time,Weekend,8.96,31.2,8
1477032,60052,53,29.1,5.0,30,28,58,52.0,6.0,23,Night,0,High,Slightly Delayed,Weekend,9.45,42.1,9
1478221,47280,53,12.56,4.0,31,17,48,52.0,-4.0,13,Afternoon,1,Low,On Time,Weekend,14.66,38.3,10
1477747,183520,18,9.17,3.0,25,28,53,52.0,1.0,23,Night,0,High,On Time,Weekend,7.06,39.1,11
1477389,391860,14,16.2,5.0,32,27,59,52.0,7.0,14,Afternoon,1,High,Slightly Delayed,Weekend,5.88,36.6,12
1477983,334373,19,14.12,5.0,23,32,55,52.0,3.0,11,Morning,1,High,On Time,Weekday,3.19,24.5,13
1477642,370405,93,5.72,3.0,24,26,50,52.0,-2.0,14,Afternoon,1,High,On Time,Weekend,4.28,39.9,14
1478229,64153,4,21.34,5.0,35,23,58,52.0,6.0,18,Evening,1,Medium,Slightly Delayed,Weekend,5.27,33.9,15
1477270,314480,15,6.79,5.0,20,25,45,52.0,-7.0,15,Afternoon,0,Medium,Early,Weekend,3.51,30.8,16
1477301,232035,4,12.18,4.0,22,29,51,52.0,-1.0,18,Evening,1,High,On Time,Weekend,2.52,37.5,17
1476821,80434,55,12.18,5.0,33,18,51,52.0,-1.0,8,Morning,0,Medium,On Time,Weekend,1.58,17.0,18
1476979,81166,94,6.11,5.0,26,21,47,52.0,-5.0,22,Night,0,Medium,Early,Weekend,9.74,40.1,19
1477762,91397,32,14.16,5.0,22,24,46,52.0,-6.0,13,Afternoon,1,Medium,Early,Weekday,6.72,31.2,20
1476906,237592,15,5.68,5.0,31,30,61,52.0,9.0,15,Afternoon,0,High,Slightly Delayed,Weekend,2.17,32.4,21
1476867,91879,95,12.27,5.0,20,30,50,52.0,-2.0,12,Afternoon,1,High,On Time,Weekday,3.0,23.5,22
1477834,22405,60,20.18,4.0,32,26,58,52.0,6.0,11,Morning,1,High,Slightly Delayed,Weekend,13.03,38.0,23
1477577,290693,15,14.02,5.0,26,21,47,52.0,-5.0,9,Morning,0,Medium,Early,Weekend,14.32,38.9,24
1477492,64658,42,16.2,5.0,27,27,54,52.0,2.0,13,Afternoon,1,High,On Time,Weekday,4.54,38.1,25
1476848,365401,92,15.57,5.0,30,24,54,52.0,2.0,13,Afternoon,1,Medium,On Time,Weekend,4.32,44.6,26
1477870,301032,51,14.45,5.0,27,29,56,52.0,4.0,18,Evening,1,High,On Time,Weekend,1.36,16.6,27
1477714,100536,15,8.15,5.0,26,17,43,52.0,-9.0,22,Night,0,Low,Early,Weekend,1.97,34.0,28
1478075,232359,60,29.25,3.0,21,19,40,52.0,-12.0,23,Night,0,Medium,Early,Weekend,2.91,38.6,29
1477677,181782,29,8.78,3.0,23,26,49,52.0,-3.0,23,Night,0,High,On Time,Weekend,4.35,31.0,30
1476589,146588,16,15.96,5.0,23,22,45,52.0,-7.0,8,Morning,0,Medium,Early,Weekend,7.5,19.1,31
1477828,360844,6,8.59,5.0,32,31,63,52.0,11.0,16,Afternoon,0,High,Slightly Delayed,Weekday,5.15,16.8,32
1477680,353606,85,15.62,5.0,27,32,59,52.0,7.0,19,Evening,1,High,Slightly Delayed,Weekday,7.76,38.0,33
1477468,109221,20,13.0,5.0,21,24,45,52.0,-7.0,18,Evening,1,Medium,Early,Weekday,5.19,16.3,34
1476619,78318,17,12.23,4.0,24,19,43,52.0,-9.0,13,Afternoon,1,Medium,Early,Weekend,11.54,37.1,35
1476702,152786,3,25.22,5.0,32,28,60,52.0,8.0,23,Night,0,High,Slightly Delayed,Weekday,3.08,42.8,36
1478081,118776,42,5.87,4.0,31,20,51,52.0,-1.0,20,Evening,1,Medium,On Time,Weekend,12.81,32.7,37
1477598,81110,37,24.2,4.0,25,15,40,52.0,-12.0,10,Morning,0,Low,Early,Weekend,8.59,15.7,38
1477624,104336,15,19.45,4.0,28,24,52,52.0,0.0,11,Morning,1,Medium,On Time,Weekday,4.73,19.7,39
1476773,92806,15,12.18,5.0,29,22,51,52.0,-1.0,19,Evening,1,Medium,On Time,Weekend,3.33,21.1,40
1478299,130521,14,6.01,5.0,33,16,49,52.0,-3.0,18,Evening,1,Low,On Time,Weekend,8.63,33.6,41
1477326,52031,49,21.93,5.0,24,20,44,52.0,-8.0,11,Morning,1,Medium,Early,Weekend,8.57,44.7,42
1478152,304708,29,5.92,3.0,21,25,46,52.0,-6.0,10,Morning,0,Medium,Early,Weekend,6.96,18.9,43
1478396,74925,21,24.2,4.0,32,22,54,52.0,2.0,17,Evening,0,Medium,On Time,Weekend,14.79,39.9,44
1477537,104130,18,15.76,5.0,30,26,56,52.0,4.0,10,Morning,0,High,On Time,Weekend,3.69,17.8,45
1478372,133202,30,6.11,5.0,30,27,57,52.0,5.0,22,Night,0,High,On Time,Weekend,5.24,30.1,46
1478338,150865,89,5.72,5.0,20,21,41,52.0,-11.0,10,Morning,0,Medium,Early,Weekend,4.54,38.4,47
1477025,331608,15,19.4,5.0,30,18,48,52.0,-4.0,11,Morning,1,Medium,On Time,Weekend,4.38,22.7,48
1477158,363561,15,8.49,5.0,33,32,65,52.0,13.0,23,Night,0,High,Slightly Delayed,Weekday,3.99,23.7,49
1477375,235620,15,32.93,5.0,32,25,57,52.0,5.0,14,Afternoon,1,Medium,On Time,Weekend,3.22,34.3,50
1478316,118975,15,12.23,5.0,20,27,47,52.0,-5.0,11,Morning,1,High,Early,Weekend,13.34,15.2,1
1476553,128224,46,9.17,5.0,25,22,47,52.0,-5.0,16,Afternoon,0,Medium,Early,Weekend,4.74,24.2,2
1478330,109419,60,11.69,5.0,30,21,51,52.0,-1.0,8,Morning,0,Medium,On Time,Weekend,4.77,33.2,3
1476999,63417,72,24.2,3.0,27,19,46,52.0,-6.0,15,Afternoon,0,Medium,Early,Weekend,6.26,39.1,4
1476569,55334,96,9.85,5.0,26,17,43,52.0,-9.0,23,Night,0,Low,Early,Weekend,3.41,42.0,5
1477040,301618,77,25.22,5.0,32,24,56,52.0,4.0,14,Afternoon,1,Medium,On Time,Weekday,14.85,41.5,6
1476599,47386,90,22.75,5.0,32,16,48,52.0,-4.0,9,Morning,0,Low,On Time,Weekend,4.46,44.9,7
1476548,122609,18,6.84,4.0,20,30,50,52.0,-2.0,15,Afternoon,0,High,On Time,Weekend,13.59,30.2,8
1477099,391746,18,24.3,4.0,35,18,53,52.0,1.0,8,Morning,0,Medium,On Time,Weekend,3.34,31.5,9
1477508,62027,59,19.35,4.0,27,28,55,52.0,3.0,18,Evening,1,High,On Time,Weekend,9.4,17.3,10
1478067,237616,15,12.13,3.0,22,27,49,52.0,-3.0,19,Evening,1,High,On Time,Weekday,6.33,15.2,11
1476946,103526,97,9.02,5.0,24,29,53,52.0,1.0,16,Afternoon,0,High,On Time,Weekday,5.49,23.2,12
1477339,68965,17,12.18,5.0,20,18,38,52.0,-14.0,16,Afternoon,0,Medium,Early,Weekend,3.01,20.9,13
1477490,232035,87,9.17,5.0,26,19,45,52.0,-7.0,9,Morning,0,Medium,Early,Weekend,14.51,38.5,14
1477135,62359,13,19.4,5.0,28,29,57,52.0,5.0,14,Afternoon,1,High,On Time,Weekend,3.07,32.7,15
1477931,403833,98,6.69,5.0,25,32,57,52.0,5.0,22,Night,0,High,On Time,Weekday,10.59,32.6,16
1477822,61588,18,5.82,5.0,34,27,61,52.0,9.0,21,Night,1,High,Slightly Delayed,Weekend,13.15,41.9,17
1477360,91907,99,12.08,5.0,28,26,54,52.0,2.0,17,Evening,0,High,On Time,Weekend,5.03,40.8,18
1477163,376578,15,15.76,5.0,32,24,56,52.0,4.0,10,Morning,0,Medium,On Time,Weekend,1.82,19.0,19
1476732,212469,4,33.03,5.0,34,24,58,52.0,6.0,14,Afternoon,1,Medium,Slightly Delayed,Weekend,2.72,34.5,20
1477987,104563,18,24.25,4.0,24,23,47,52.0,-5.0,19,Evening,1,Medium,Early,Weekend,4.88,36.2,21
1478315,235818,15,12.13,5.0,30,19,49,52.0,-3.0,23,Night,0,Medium,On Time,Weekend,3.52,21.3,22
1476941,127149,36,5.72,5.0,33,26,59,52.0,7.0,17,Evening,0,High,Slightly Delayed,Weekend,3.14,39.1,23
1477014,399520,100,7.96,5.0,25,29,54,52.0,2.0,23,Night,0,High,On Time,Weekend,1.82,29.1,24
1476640,142773,101,14.02,4.0,28,15,43,52.0,-9.0,16,Afternoon,0,Low,Early,Weekend,13.04,39.3,25
1478272,318874,25,14.07,5.0,33,17,50,52.0,-2.0,11,Morning,1,Low,On Time,Weekend,9.39,40.2,26
1477026,355592,62,21.83,4.0,32,15,47,52.0,-5.0,19,Evening,1,Low,Early,Weekend,10.01,28.9,27
1476897,197265,37,29.15,5.0,20,17,37,52.0,-15.0,8,Morning,0,Low,Early,Weekend,1.82,27.3,28
1476560,149508,15,22.26,4.0,32,17,49,52.0,-3.0,9,Morning,0,Low,On Time,Weekend,7.23,18.7,29
1477007,342882,58,5.82,5.0,30,30,60,52.0,8.0,8,Morning,0,High,Slightly Delayed,Weekend,9.4,24.7,30
1477958,309981,4,29.1,5.0,31,27,58,52.0,6.0,23,Night,0,High,Slightly Delayed,Weekend,12.54,44.9,31
1478102,165695,88,13.39,5.0,20,16,36,52.0,-16.0,21,Night,1,Low,Early,Weekend,8.15,27.4,32
1478088,77540,45,9.7,5.0,30,29,59,52.0,7.0,19,Evening,1,High,Slightly Delayed,Weekend,2.44,34.7,33
1478252,94167,94,22.36,5.0,30,26,56,52.0,4.0,12,Afternoon,1,High,On Time,Weekend,4.53,40.9,34
1477964,165130,60,12.13,4.0,22,32,54,52.0,2.0,12,Afternoon,1,High,On Time,Weekday,10.31,36.3,35
1477708,141908,55,6.07,4.0,23,15,38,52.0,-14.0,23,Night,0,Low,Early,Weekend,2.46,23.1,36
1476623,277898,4,24.3,5.0,22,26,48,52.0,-4.0,18,Evening,1,High,On Time,Weekend,9.07,15.7,37
1476912,149386,58,8.78,4.0,22,28,50,52.0,-2.0,14,Afternoon,1,High,On Time,Weekend,12.44,41.8,38
1478104,75722,46,24.25,5.0,22,24,46,52.0,-6.0,16,Afternoon,0,Medium,Early,Weekday,8.74,21.3,39
1478065,212326,33,20.18,5.0,30,26,56,52.0,4.0,16,Afternoon,0,High,On Time,Weekday,11.0,17.0,40
1477196,50123,3,4.85,5.0,28,22,50,52.0,-2.0,10,Morning,0,Medium,On Time,Weekend,14.53,31.5,41
1477531,52463,33,6.06,3.0,32,18,50,52.0,-2.0,10,Morning,0,Medium,On Time,Weekend,14.48,20.4,42
1476580,331143,83,6.84,5.0,24,18,42,52.0,-10.0,23,Night,0,Medium,Early,Weekend,3.25,40.2,43
1477844,134340,102,13.05,4.0,33,29,62,52.0,10.0,23,Night,0,High,Slightly Delayed,Weekend,13.75,31.0,44
1477192,374286,89,5.92,5.0,30,32,62,52.0,10.0,10,Morning,0,High,Slightly Delayed,Weekday,9.89,35.9,45
1476618,351749,15,12.13,5.0,30,26,56,52.0,4.0,11,Morning,1,High,On Time,Weekday,8.96,43.6,46
1477256,196355,15,12.18,5.0,23,31,54,52.0,2.0,15,Afternoon,0,High,On Time,Weekday,7.02,33.1,47
1477919,75484,19,29.15,5.0,20,16,36,52.0,-16.0,13,Afternoon,1,Low,Early,Weekend,6.44,43.7,48
1478120,47440,4,8.1,5.0,33,22,55,52.0,3.0,15,Afternoon,0,Medium,On Time,Weekend,4.88,27.5,49
1477791,300549,15,7.23,3.0,29,18,47,52.0,-5.0,8,Morning,0,Medium,Early,Weekend,5.15,15.3,50
1477806,195927,63,12.66,5.0,27,30,57,52.0,5.0,15,Afternoon,0,High,On Time,Weekend,13.42,19.5,1
1477631,115519,60,12.23,4.0,31,28,59,52.0,7.0,11,Morning,1,High,Slightly Delayed,Weekend,3.25,44.9,2
1477566,211697,15,9.07,4.0,21,32,53,52.0,1.0,18,Evening,1,High,On Time,Weekday,8.03,18.2,3
1477156,93797,87,6.02,5.0,27,29,56,52.0,4.0,8,Morning,0,High,On Time,Weekday,10.63,23.1,4
1478136,61388,19,14.12,4.0,27,27,54,52.0,2.0,15,Afternoon,0,High,On Time,Weekend,9.14,44.1,5
1477690,370096,103,21.93,5.0,30,18,48,52.0,-4.0,11,Morning,1,Medium,On Time,Weekend,13.19,23.6,6
1477237,59217,39,16.15,4.0,26,22,48,52.0,-4.0,13,Afternoon,1,Medium,On Time,Weekend,6.31,19.1,7
1477107,211697,15,7.08,4.0,25,23,48,52.0,-4.0,15,Afternoon,0,Medium,On Time,Weekend,8.03,16.2,8
1478108,87188,59,32.93,3.0,28,27,55,52.0,3.0,11,Morning,1,High,On Time,Weekday,1.73,38.1,9
1478047,127934,4,12.13,5.0,20,26,46,52.0,-6.0,21,Night,1,High,Early,Weekend,2.44,15.9,10
1477535,125123,76,15.57,5.0,34,28,62,52.0,10.0,10,Morning,0,High,Slightly Delayed,Weekend,5.27,23.4,11
1477517,77793,60,29.15,5.0,23,30,53,52.0,1.0,23,Night,0,High,On Time,Weekend,4.95,15.0,12
1478029,403019,76,15.47,5.0,31,32,63,52.0,11.0,21,Night,1,High,Slightly Delayed,Weekday,14.63,23.7,13
1476585,141918,76,12.37,4.0,30,28,58,52.0,6.0,16,Afternoon,0,High,Slightly Delayed,Weekend,11.4,17.1,14
1477620,148320,6,16.49,5.0,31,28,59,52.0,7.0,10,Morning,0,High,Slightly Delayed,Weekday,8.46,36.9,15
1476664,164016,4,24.3,5.0,20,27,47,52.0,-5.0,16,Afternoon,0,High,Early,Weekday,7.64,44.4,16
1478422,197832,60,14.84,5.0,20,28,48,52.0,-4.0,20,Evening,1,High,On Time,Weekend,3.76,32.3,17
1477482,114919,58,25.27,5.0,30,16,46,52.0,-6.0,9,Morning,0,Low,Early,Weekend,6.15,16.6,18
1477271,94152,60,17.08,5.0,22,26,48,52.0,-4.0,23,Night,0,High,On Time,Weekday,8.78,39.0,19
1477094,384571,4,22.31,5.0,28,27,55,52.0,3.0,21,Night,1,High,On Time,Weekday,14.64,32.8,20
1477722,347263,94,12.08,5.0,26,26,52,52.0,0.0,9,Morning,0,High,On Time,Weekday,5.6,36.6,21
1476831,169478,33,12.61,4.0,32,17,49,52.0,-3.0,9,Morning,0,Low,On Time,Weekend,3.29,44.5,22
1477843,241719,2,13.1,5.0,24,28,52,52.0,0.0,13,Afternoon,1,High,On Time,Weekday,10.23,25.9,23
1477323,59181,17,12.13,5.0,28,29,57,52.0,5.0,10,Morning,0,High,On Time,Weekend,12.15,28.8,24
1477066,376381,15,8.25,5.0,30,15,45,52.0,-7.0,23,Night,0,Low,Early,Weekend,14.41,41.1,25
1477914,366975,42,16.39,5.0,31,18,49,52.0,-3.0,20,Evening,1,Medium,On Time,Weekend,10.23,20.0,26
1478064,221430,49,14.75,5.0,30,16,46,52.0,-6.0,16,Afternoon,0,Low,Early,Weekend,13.54,31.4,27
1477711,67647,104,12.66,4.0,23,20,43,52.0,-9.0,11,Morning,1,Medium,Early,Weekend,2.29,21.6,28
1477410,39011,40,9.07,5.0,20,24,44,52.0,-8.0,8,Morning,0,Medium,Early,Weekend,5.82,30.7,29
1477278,347263,105,16.15,4.0,30,28,58,52.0,6.0,11,Morning,1,High,Slightly Delayed,Weekend,8.17,29.2,30
1477663,93133,45,29.29,4.0,30,24,54,52.0,2.0,8,Morning,0,Medium,On Time,Weekday,5.36,21.0,31
1477195,64830,34,20.47,3.0,32,24,56,52.0,4.0,21,Night,1,Medium,On Time,Weekday,12.42,44.5,32
1477737,104548,84,11.59,5.0,21,15,36,52.0,-16.0,12,Afternoon,1,Low,Early,Weekend,2.34,44.9,33
1477058,65779,25,24.35,5.0,33,29,62,52.0,10.0,23,Night,0,High,Slightly Delayed,Weekday,11.54,18.4,34
1476996,149984,24,16.44,4.0,24,27,51,52.0,-1.0,11,Morning,1,High,On Time,Weekend,14.17,36.8,35
1477193,304291,85,5.92,3.0,33,30,63,52.0,11.0,15,Afternoon,0,High,Slightly Delayed,Weekday,4.57,35.5,36
1476596,199735,60,14.12,5.0,32,18,50,52.0,-2.0,23,Night,0,Medium,On Time,Weekend,4.52,32.1,37
1477154,143796,76,5.92,4.0,34,30,64,52.0,12.0,15,Afternoon,0,High,Slightly Delayed,Weekday,8.77,19.7,38
1478278,42755,4,13.0,5.0,29,30,59,52.0,7.0,14,Afternoon,1,High,Slightly Delayed,Weekend,11.2,31.7,39
1478355,68103,60,21.83,4.0,30,20,50,52.0,-2.0,10,Morning,0,Medium,On Time,Weekend,11.81,20.0,40
1476557,348787,22,16.15,5.0,35,22,57,52.0,5.0,8,Morning,0,Medium,On Time,Weekend,9.0,31.8,41
