Delivery_person_Age,Delivery_person_Ratings,distance,Time_taken_min,order_hour,time_of_day,peak_hour_flag,traffic_level
29,4.6,9.316238098535816,24,22,Night,0,Medium
24,4.6,14.02247678645175,16,8,Morning,0,Low
36,5.0,12.20991796442754,43,10,Morning,0,Jam
22,4.7,13.631282080461435,44,15,Afternoon,0,Jam
21,4.6,4.6106137050519,22,17,Evening,0,Medium
29,5.0,7.601368938115055,16,8,Morning,0,Low
33,4.7,3.10513147754577,18,22,Night,0,Low
27,4.1,3.018828463384802,16,11,Morning,1,Low
29,4.6,19.97591692313584,24,23,Night,0,Medium
30,4.2,10.641490945494455,46,17,Evening,0,Jam
22,4.8,12.58026782240096,26,19,Evening,1,Medium
20,4.9,10.906379593113522,17,15,Afternoon,0,Low
31,4.4,10.86743475093766,44,23,Night,0,Jam
36,4.6,4.561267998363487,17,8,Morning,0,Low
39,4.9,11.917680464391392,43,18,Evening,1,Jam
32,4.7,16.903235903520294,41,19,Evening,1,Jam
23,4.2,11.00773476374462,34,22,Night,0,Jam
30,3.8,12.161642370388376,40,23,Night,0,Jam
26,4.7,3.024996343510764,16,13,Afternoon,1,Low
29,4.6,1.5545020843143542,23,22,Night,0,Medium
21,4.9,1.5204319193289748,13,19,Evening,1,Low
23,4.6,4.674341511233819,29,12,Afternoon,1,High
22,4.9,3.040537241644738,24,23,Night,0,Medium
39,4.5,4.561152427256569,16,14,Afternoon,1,Low
32,4.1,7.760937776419154,34,8,Morning,0,Jam
25,4.7,16.388699354722633,20,15,Afternoon,0,Medium
30,5.0,6.08144091176014,28,21,Night,1,High
25,4.8,20.182482607604825,30,21,Night,1,High
26,4.7,14.022136830289137,14,16,Afternoon,0,Low
30,4.6,6.232177403678717,30,16,Afternoon,0,High
31,4.3,2.976598093374338,25,23,Night,0,Medium
33,4.8,12.10007905561433,28,19,Evening,1,High
20,5.0,9.177484636525882,17,9,Morning,0,Low
36,4.3,20.20634489518972,33,8,Morning,0,High
20,4.9,13.789707457541455,36,18,Evening,1,Jam
29,4.6,17118.828365904727,16,9,Morning,0,Low
38,4.1,14.15280068944862,38,15,Afternoon,0,Jam
37,4.7,9.087937068016329,25,13,Afternoon,1,Medium
28,5.0,16.38489468676678,40,11,Morning,1,Jam
39,3.5,12.419724873245672,32,23,Night,0,High
31,4.0,12.293787312037066,42,8,Morning,0,Jam
30,4.9,7.683177078354157,27,23,Night,0,High
27,4.9,13.62154989228773,25,12,Afternoon,1,Medium
30,4.9,7.660957436559093,24,16,Afternoon,0,Medium
29,4.5,20.18379902594911,30,12,Afternoon,1,High
35,4.5,19.343487217443105,22,17,Evening,0,Medium
34,4.9,3.025656084205808,31,22,Night,0,High
37,4.8,12.463861442061829,16,11,Morning,1,Low
34,4.9,4.469223038792755,25,13,Afternoon,1,Medium
31,4.9,3.145067434621583,16,9,Morning,0,Low
23,4.1,9.220147515420278,32,22,Night,0,High
29,4.7,7.562950099274068,20,16,Afternoon,0,Medium
20,4.9,3.145067434621583,11,8,Morning,0,Low
26,4.1,9.1921191213112,21,17,Evening,0,Medium
34,4.5,12.58026782240096,44,20,Evening,1,Jam
34,4.9,7.6315206377383635,19,9,Morning,0,Medium
21,4.7,4.595940524023034,11,13,Afternoon,1,Low
35,4.6,10.906470984869513,23,20,Evening,1,Medium
20,4.7,16.384324359677176,12,19,Evening,1,Low
24,4.1,19.884318574979226,39,20,Evening,1,Jam
25,4.5,6.210543032490164,16,16,Afternoon,0,Low
22,4.8,4.589965403039523,17,16,Afternoon,0,Low
38,4.7,13.58037387628081,24,12,Afternoon,1,Medium
29,4.3,6.210605364096202,33,14,Afternoon,1,High
24,4.8,17.078934089495423,29,16,Afternoon,0,High
36,4.8,20.555166462971385,42,23,Night,0,Jam
31,4.7,7.447061074885476,28,23,Night,0,High
20,4.8,4.663344843093999,25,22,Night,0,Medium
25,4.6,7.550439931733868,16,19,Evening,1,Low
23,5.0,17.078665498349924,11,15,Afternoon,0,Low
39,4.7,7.447061074885476,34,17,Evening,0,Jam
21,4.7,17.097896810815786,35,23,Night,0,Jam
32,4.7,6.050486021641284,25,21,Night,1,Medium
36,4.9,19.618645096414483,15,20,Evening,1,Low
38,4.8,10.906324615073943,49,10,Morning,0,Jam
34,4.3,17.077999100718745,35,23,Night,0,Jam
23,2.5,16.721288103917647,34,8,Morning,0,Jam
32,3.6,20.20680429578236,39,8,Morning,0,Jam
31,4.8,1.5524082366564882,26,17,Evening,0,Medium
22,4.6,12.43500511451784,11,17,Evening,0,Low
34,3.9,12.435256015114646,33,20,Evening,1,High
39,4.8,19.61782456145108,47,18,Evening,1,Jam
21,5.0,11.923472540743465,25,13,Afternoon,1,Medium
34,3.9,13.830709083522098,37,11,Morning,1,Jam
29,4.6,2740.2806554775298,29,13,Afternoon,1,High
28,4.9,12.41700384268753,15,23,Night,0,Low
34,4.9,1.5204696675472833,20,13,Afternoon,1,Medium
21,4.7,20.18126391655743,29,10,Morning,0,High
30,4.6,3.025061641856149,30,10,Morning,0,High
36,5.0,9.34840352266177,16,18,Evening,1,Low
25,4.5,1.531840629987081,24,15,Afternoon,0,Medium
38,4.3,17.07802860149049,31,11,Morning,1,High
24,5.0,6.118745338337883,12,9,Morning,0,Low
31,4.0,9.435201537430713,34,11,Morning,1,Jam
31,4.7,12.116895848185973,29,21,Night,1,High
27,4.6,10.756961091859951,13,17,Evening,0,Low
23,4.8,3.1050910965093825,11,11,Morning,1,Low
29,4.6,16.5976594203346,29,14,Afternoon,1,High
25,4.7,20.182728114833115,23,22,Night,0,Medium
38,4.5,1.512714085470906,24,10,Morning,0,Medium
32,4.8,12.463883024166927,26,11,Morning,1,Medium
22,4.3,10.429850454296858,36,9,Morning,0,Jam
35,4.9,4.5441940135013885,31,17,Evening,0,High
35,4.1,17.098388556624265,46,21,Night,1,Jam
34,4.8,9.435201537430713,18,16,Afternoon,0,Low
22,3.5,10.72556607662276,33,8,Morning,0,High
29,4.6,1.512568616883653,27,10,Morning,0,High
28,4.9,7.762635434587184,24,11,Morning,1,Medium
35,3.6,10.564540523828766,34,15,Afternoon,0,Jam
38,4.8,9.05975169661097,17,18,Evening,1,Low
31,5.0,9.177484636525882,28,17,Evening,0,High
29,4.6,1.5725337292863206,27,19,Evening,1,High
26,5.0,4.494166054627538,10,18,Evening,1,Low
36,4.4,17.074806111802342,31,10,Morning,0,High
26,4.6,4.674173521866497,32,15,Afternoon,0,High
38,4.1,20.506954885362845,41,17,Evening,0,Jam
25,4.3,13.405918573024223,37,23,Night,0,Jam
25,5.0,1.5525569843008196,32,15,Afternoon,0,High
30,4.7,12.58026782240096,24,9,Morning,0,Medium
29,4.6,4.656902198105632,24,18,Evening,1,Medium
29,4.6,7.648322354566716,17,12,Afternoon,1,Low
33,4.2,3.1046911695396355,39,21,Night,1,Jam
39,4.9,12.463937409088205,26,20,Evening,1,Medium
34,4.5,4.6634322016198295,28,18,Evening,1,High
37,4.2,4.6105980334864025,30,22,Night,0,High
36,4.8,4.469157679084331,20,19,Evening,1,Medium
29,4.9,10.724517748045963,45,21,Night,1,Jam
30,4.4,16.72060564152912,35,15,Afternoon,0,Jam
32,5.0,10.602582382473138,43,12,Afternoon,1,Jam
21,4.8,10.72487928947891,13,23,Night,0,Low
24,4.2,20.18091138270937,35,15,Afternoon,0,Jam
28,4.9,12.099390766640973,25,22,Night,0,Medium
39,4.9,17.29786575291325,21,16,Afternoon,0,Medium
21,5.0,12.072385194581768,11,18,Evening,1,Low
24,4.8,19.76074372631284,37,22,Night,0,Jam
35,4.8,4.579067429409246,29,8,Morning,0,High
25,4.5,12.106168623850548,20,10,Morning,0,Medium
20,5.0,10.427321890632737,22,15,Afternoon,0,Medium
23,4.7,10.881199561003289,31,12,Afternoon,1,High
28,4.7,17.097524927197277,25,11,Morning,1,Medium
31,4.8,10.565155904264325,22,15,Afternoon,0,Medium
28,4.5,10.427299400994745,16,11,Morning,1,Low
20,3.9,8.790360138255203,49,15,Afternoon,0,Jam
26,4.9,19.36427479298626,22,8,Morning,0,Medium
34,4.6,1.5725337292863206,26,21,Night,1,Medium
24,4.8,1.5323350156093771,10,15,Afternoon,0,Low
35,4.8,14.02247678645175,43,14,Afternoon,1,Jam
31,4.7,4.537571350180904,19,21,Night,1,Medium
20,4.7,12.108745430933784,28,16,Afternoon,0,High
32,4.0,1.5126165219143393,31,14,Afternoon,1,High
25,4.7,4.530419436025792,19,23,Night,0,Medium
29,5.0,4.544208221888033,20,18,Evening,1,Medium
20,4.8,7.4502858459465395,14,16,Afternoon,0,Low
23,4.7,20.851771383104897,42,8,Morning,0,Jam
33,5.0,13.61234086526925,25,22,Night,0,Medium
24,4.8,17.138022477114593,16,20,Evening,1,Low
25,4.8,9.18115180124748,22,13,Afternoon,1,Medium
29,4.6,9.121491544069452,21,11,Morning,1,Medium
31,4.4,19.91468696554527,37,10,Morning,0,Jam
38,4.8,6.217824017921914,17,23,Night,0,Low
22,4.6,16.151548344858927,15,12,Afternoon,1,Low
35,4.7,1.52041860106364,12,11,Morning,1,Low
34,3.8,16.720582121840994,39,11,Morning,1,Jam
20,4.8,13.969760212954572,28,17,Evening,0,High
29,4.6,1.5725337292863206,16,15,Afternoon,0,Low
20,3.5,4.5442645096317325,49,9,Morning,0,Jam
30,4.2,12.463883024166927,49,16,Afternoon,0,Jam
29,4.6,1.520419007277728,14,8,Morning,0,Low
24,4.4,4.717601092054723,49,9,Morning,0,Jam
35,4.0,16.476109203499863,35,22,Night,0,Jam
28,4.8,1.558124432225945,18,12,Afternoon,1,Low
22,5.0,7.5628176900721105,11,15,Afternoon,0,Low
23,4.8,10.905970180191469,33,10,Morning,0,High
32,4.3,1.5725337292863206,28,20,Evening,1,High
22,4.9,3.064627592336894,16,23,Night,0,Low
34,4.6,9.055525276451691,29,19,Evening,1,High
30,4.7,1.512515889082131,26,19,Evening,1,Medium
20,4.8,6.058876303739538,14,12,Afternoon,1,Low
20,5.0,12.161615481620156,36,16,Afternoon,0,Jam
39,4.6,4.395007361328904,24,11,Morning,1,Medium
27,4.7,3.018663448352764,11,12,Afternoon,1,Low
35,4.8,2.9796333006387523,27,17,Evening,0,High
24,4.8,19.915585713442425,26,22,Night,0,Medium
25,4.9,9.059783744525705,17,14,Afternoon,1,Low
28,4.8,6.128804224238824,14,10,Morning,0,Low
33,4.6,12.237791615217422,30,15,Afternoon,0,High
35,4.9,7.448363764234143,21,15,Afternoon,0,Medium
30,4.9,10.86588292776456,35,23,Night,0,Jam
31,4.9,9.314862687658415,29,15,Afternoon,0,High
31,4.8,13.972131143082873,21,12,Afternoon,1,Medium
24,4.7,3.145067434621583,16,21,Night,1,Low
33,5.0,3.058968615636912,24,18,Evening,1,Medium
39,4.6,16.61092648528088,18,15,Afternoon,0,Low
37,4.5,8.95254860446834,24,16,Afternoon,0,Medium
26,4.8,4.469620875558469,21,12,Afternoon,1,Medium
35,4.4,7.546670729115911,32,8,Morning,0,High
29,4.8,1.5136457231081837,14,15,Afternoon,0,Low
24,4.8,1.532201594325313,19,22,Night,0,Medium
25,4.9,19.36269866793402,27,19,Evening,1,High
20,4.5,6.127106344248561,21,23,Night,0,Medium
28,5.0,10.642283429606556,13,21,Night,1,Low
29,5.0,1.5092307910802,21,18,Evening,1,Medium
37,4.8,3.01884125862851,27,18,Evening,1,High
30,4.8,1.5135833475077918,28,23,Night,0,High
23,5.0,14.02184017066128,34,14,Afternoon,1,Jam
36,4.5,10.254746830465765,18,11,Morning,1,Low
39,4.5,13.83001622650836,37,12,Afternoon,1,Jam
28,4.9,7.763197145329057,13,9,Morning,0,Low
32,4.8,1.5302997807726866,18,9,Morning,0,Low
38,4.9,9.220449825751444,31,21,Night,1,High
32,4.7,14.15280068944862,24,15,Afternoon,0,Medium
35,4.8,20.205786629218224,42,10,Morning,0,Jam
33,4.8,9.081488351334354,21,23,Night,0,Medium
27,4.9,19.976712110349872,32,20,Evening,1,High
28,4.9,10.587929946826758,17,18,Evening,1,Low
27,4.6,6.210030477134693,22,18,Evening,1,Medium
23,5.0,10.867908640310205,27,15,Afternoon,0,High
37,4.2,12.46388811675802,37,16,Afternoon,0,Jam
36,4.9,9.313705947301068,24,17,Evening,0,Medium
32,4.9,12.58026782240096,47,20,Evening,1,Jam
38,4.8,9.056109430301545,17,21,Night,1,Low
38,4.8,9.175193844437285,27,23,Night,0,High
27,5.0,7.862668167410368,16,18,Evening,1,Low
31,4.4,10.756273454296805,49,12,Afternoon,1,Jam
21,4.2,3.073202406260901,16,21,Night,1,Low
26,4.7,17.137482577838096,22,12,Afternoon,1,Medium
23,4.9,10.721987300670904,36,12,Afternoon,1,Jam
36,4.8,12.074047498027545,15,15,Afternoon,0,Low
29,4.6,9.349055143285232,17,15,Afternoon,0,Low
34,4.7,6.210607623189759,26,17,Evening,0,Medium
20,4.9,12.465199139447057,15,19,Evening,1,Low
25,4.1,9.348114492435204,28,17,Evening,0,High
36,4.6,12.099096916817428,30,22,Night,0,High
27,4.7,12.419572625827414,20,12,Afternoon,1,Medium
35,4.1,3.052737719754902,32,9,Morning,0,High
31,4.8,6.218076509101378,26,13,Afternoon,1,Medium
33,4.8,17.29786575291325,22,13,Afternoon,1,Medium
23,5.0,16.385802266862363,44,16,Afternoon,0,Jam
23,4.5,20.183481365845644,26,17,Evening,0,Medium
29,4.7,17.29786575291325,14,20,Evening,1,Low
29,4.8,6.232380002107321,26,13,Afternoon,1,Medium
30,5.0,7.631413514278938,19,9,Morning,0,Medium
39,4.9,3.0736267316959056,25,8,Morning,0,Medium
34,4.3,4.528162065607325,36,14,Afternoon,1,Jam
36,4.8,3.029527086813652,29,8,Morning,0,High
30,4.9,9.220418694557548,24,22,Night,0,Medium
29,4.8,4.544211841489229,29,22,Night,0,High
24,4.7,9.12142598198074,10,17,Evening,0,Low
37,4.8,3.104435397126516,18,12,Afternoon,1,Low
29,4.6,12.418462399626804,17,14,Afternoon,1,Low
30,4.8,12.162115707004752,16,23,Night,0,Low
21,4.7,4.61013388745304,10,20,Evening,1,Low
33,4.7,7.76148623771488,22,18,Evening,1,Medium
39,4.4,13.989249784536108,39,12,Afternoon,1,Jam
25,4.8,7.763180727989849,22,22,Night,0,Medium
26,4.7,8.790241310526385,18,13,Afternoon,1,Low
30,5.0,1.5147937213890763,25,11,Morning,1,Medium
37,4.7,3.08789046683249,20,23,Night,0,Medium
39,4.7,2.937737756302681,24,21,Night,1,Medium
21,4.9,12.098699936279209,19,12,Afternoon,1,Medium
31,4.1,6.218134914911243,33,22,Night,0,High
38,4.9,5.958586130824136,25,14,Afternoon,1,Medium
35,4.9,19.34098355293587,36,19,Evening,1,Jam
29,4.6,19070.337839460142,15,19,Evening,1,Low
39,4.9,4.717601092054723,17,10,Morning,0,Low
31,4.8,7.790944138439638,23,13,Afternoon,1,Medium
39,4.1,3.145067434621583,29,10,Morning,0,High
26,4.7,4.717601092054723,12,12,Afternoon,1,Low
39,4.2,4.656788095043528,32,22,Night,0,High
29,4.6,7.684129284114851,17,20,Evening,1,Low
32,4.0,4.717601092054723,46,11,Morning,1,Jam
34,4.9,12.58026782240096,36,10,Morning,0,Jam
25,4.8,6.081139317039227,28,18,Evening,1,High
38,5.0,4.656788095043528,32,12,Afternoon,1,High
39,4.9,9.315069177421467,30,16,Afternoon,0,High
33,4.3,6.037118440222238,31,8,Morning,0,High
30,4.7,6.21004516313671,32,21,Night,1,High
30,4.4,19.68856591478912,40,23,Night,0,Jam
21,4.9,4.469193825204425,15,14,Afternoon,1,Low
20,4.5,6.037474189823589,49,16,Afternoon,0,Jam
28,4.6,4.717601092054723,17,18,Evening,1,Low
26,4.6,1.5263914730561974,22,16,Afternoon,0,Medium
31,4.3,2.996242679062324,48,23,Night,0,Jam
27,4.6,11.00773476374462,43,13,Afternoon,1,Jam
32,5.0,19.89050358396663,25,14,Afternoon,1,Medium
23,4.9,3.040649953439087,10,13,Afternoon,1,Low
26,4.9,7.660898979387943,25,14,Afternoon,1,Medium
34,5.0,16.72067899275337,30,8,Morning,0,High
37,4.7,7.660678233235358,25,12,Afternoon,1,Medium
21,4.9,4.674324006382012,24,23,Night,0,Medium
28,4.6,7.772523200443599,27,20,Evening,1,High
23,4.8,3.145067434621583,11,17,Evening,0,Low
33,4.7,16.63687991359285,25,8,Morning,0,Medium
37,4.5,4.663344843093999,16,19,Evening,1,Low
22,4.9,10.906058503327996,16,16,Afternoon,0,Low
29,5.0,13.830756172608172,27,8,Morning,0,High
32,4.6,4.469310320115588,24,13,Afternoon,1,Medium
36,4.9,4.632486510687283,15,21,Night,1,Low
37,4.7,4.674644234402064,26,14,Afternoon,1,Medium
31,4.8,1.4897343062373762,19,23,Night,0,Medium
21,4.9,9.1927037900754,18,14,Afternoon,1,Low
29,4.6,10.417031582411871,12,16,Afternoon,0,Low
35,4.5,13.40365433387026,44,16,Afternoon,0,Jam
36,4.9,10.90637937446933,23,12,Afternoon,1,Medium
34,4.5,7.761284984440791,26,12,Afternoon,1,Medium
26,4.5,1.5605734793802433,22,8,Morning,0,Medium
39,4.7,10.427208660422878,19,9,Morning,0,Medium
33,4.7,1.5544659606027853,10,17,Evening,0,Low
36,4.9,10.6024509428862,40,8,Morning,0,Jam
36,4.6,12.58026782240096,25,15,Afternoon,0,Medium
27,4.5,1.50946039783608,20,19,Evening,1,Medium
37,4.8,7.566949319257056,28,22,Night,0,High
28,4.7,7.862668167410368,17,21,Night,1,Low
21,4.7,16.635223376952894,15,13,Afternoon,1,Low
28,4.3,1.558124432225945,21,12,Afternoon,1,Medium
26,3.9,4.5374004790919935,46,21,Night,1,Jam
39,4.7,6.147038743531219,18,22,Night,0,Low
27,4.8,1.510097125258773,10,15,Afternoon,0,Low
38,4.7,4.632486510687283,29,23,Night,0,High
32,4.1,9.055476933500954,42,23,Night,0,Jam
25,5.0,10.56527857058105,35,10,Morning,0,Jam
38,4.9,7.790314135591803,28,11,Morning,1,High
33,4.9,19.91529866449363,22,22,Night,0,Medium
31,4.7,6.14709275562667,17,13,Afternoon,1,Low
22,4.6,1.5323350156093771,16,13,Afternoon,1,Low
27,4.8,19.68832433575181,22,12,Afternoon,1,Medium
31,4.9,4.596738270617085,23,10,Morning,0,Medium
29,4.5,20.18116177485189,17,21,Night,1,Low
27,4.2,7.647047869271471,18,14,Afternoon,1,Low
35,5.0,1.552572298857814,43,21,Night,1,Jam
34,4.5,13.830009311431366,23,17,Evening,0,Medium
36,4.2,9.19301447226726,33,21,Night,1,High
38,5.0,3.1052688831334736,25,15,Afternoon,0,Medium
25,4.6,4.395281348843725,19,21,Night,1,Medium
27,4.8,12.58026782240096,12,17,Evening,0,Low
33,4.7,4.657127681974944,10,12,Afternoon,1,Low
32,4.8,9.055525276451691,33,22,Night,0,High
28,4.9,4.46935205273826,27,20,Evening,1,High
25,4.2,3.0251492856773803,29,18,Evening,1,High
36,4.7,3.0735433636637217,25,17,Evening,0,Medium
26,4.9,10.868667520702909,17,21,Night,1,Low
22,5.0,20.18269322461172,34,14,Afternoon,1,Jam
39,4.9,10.90614936096952,29,13,Afternoon,1,High
34,4.7,9.363369184364505,34,15,Afternoon,0,Jam
33,4.8,2.9961936989579065,28,11,Morning,1,High
31,4.6,7.772618958964917,26,17,Evening,0,Medium
35,5.0,6.210946741811576,37,18,Evening,1,Jam
29,4.7,19.36320422209724,23,9,Morning,0,Medium
32,3.8,16.72059667667663,31,11,Morning,1,High
29,4.0,12.253528674537389,33,17,Evening,0,High
23,4.9,6.209259882042439,13,11,Morning,1,Low
24,5.0,3.0189069957364936,11,16,Afternoon,0,Low
39,4.7,1.5126917819907382,16,11,Morning,1,Low
20,4.9,3.0736336615829787,16,13,Afternoon,1,Low
31,4.6,13.40647396886028,17,19,Evening,1,Low
22,4.9,16.82795323853624,22,20,Evening,1,Medium
34,4.7,20.44292976252901,40,14,Afternoon,1,Jam
29,4.6,4.540569477331834,13,15,Afternoon,0,Low
29,4.9,4.717601092054723,17,14,Afternoon,1,Low
34,4.8,10.565179206181494,28,22,Night,0,High
25,4.8,6.04045219327021,15,22,Night,0,Low
25,4.9,7.760937776419154,29,13,Afternoon,1,High
35,4.8,9.087980108212871,30,15,Afternoon,0,High
24,4.5,9.176325854672063,24,9,Morning,0,Medium
28,4.6,1.5204319479995732,11,23,Night,0,Low
20,4.9,12.161069532201594,24,9,Morning,0,Medium
37,5.0,10.866277542559258,29,14,Afternoon,1,High
38,3.8,11.00773476374462,33,14,Afternoon,1,High
34,4.8,3.1053555451187216,17,22,Night,0,Low
29,4.7,1.554551173299148,17,12,Afternoon,1,Low
27,4.4,10.707860128480784,33,17,Evening,0,High
27,4.1,10.641490945494455,44,22,Night,0,Jam
38,4.8,3.105095437473068,27,8,Morning,0,High
37,4.1,10.602582382473138,38,18,Evening,1,Jam
37,5.0,7.862668167410368,18,17,Evening,0,Low
35,4.6,13.973760919163851,37,11,Morning,1,Jam
25,4.9,6.0376057117840665,20,22,Night,0,Medium
28,4.8,20.85227088046199,37,16,Afternoon,0,Jam
33,4.6,3.0186622920277366,19,13,Afternoon,1,Medium
29,4.9,12.463962426994184,24,11,Morning,1,Medium
21,4.7,16.720582121840994,15,21,Night,1,Low
27,4.6,1.5202938690318846,12,11,Morning,1,Low
32,4.9,7.32536319823774,16,16,Afternoon,0,Low
29,4.6,14.021726512882225,26,15,Afternoon,0,Medium
35,4.5,3.1050761845072,20,23,Night,0,Medium
37,3.6,13.184484437390072,38,8,Morning,0,Jam
28,5.0,4.560928430651236,15,9,Morning,0,Low
32,4.7,13.830329612968612,25,15,Afternoon,0,Medium
29,4.8,4.395555480906785,10,10,Morning,0,Low
38,4.8,3.073677586372093,17,11,Morning,1,Low
28,4.8,2.937062744606981,16,13,Afternoon,1,Low
20,4.9,4.663438748149253,27,19,Evening,1,High
23,4.7,19.47203327785382,33,13,Afternoon,1,High
23,5.0,17.077471212874364,30,8,Morning,0,High
25,4.7,20.253088868519857,28,10,Morning,0,High
39,4.9,10.64140776322093,39,13,Afternoon,1,Jam
25,4.7,7.631714121877287,19,19,Evening,1,Medium
29,4.6,13.217313864741516,34,22,Night,0,Jam
28,4.5,20.2065815105083,23,16,Afternoon,0,Medium
25,4.6,16.151548344858927,17,22,Night,0,Low
38,4.8,1.5322531674038395,28,22,Night,0,High
29,4.6,19.47203327785382,19,17,Evening,0,Medium
38,4.7,8.942954308598857,16,15,Afternoon,0,Low
23,4.6,8.940047176803803,19,17,Evening,0,Medium
28,4.1,12.41790772974657,44,15,Afternoon,0,Jam
20,4.7,12.100157238169174,20,12,Afternoon,1,Medium
27,4.2,10.756770071391678,39,20,Evening,1,Jam
33,4.9,3.1089998000392547,14,13,Afternoon,1,Low
39,4.3,14.15280068944862,40,9,Morning,0,Jam
38,4.1,10.725453068738984,36,16,Afternoon,0,Jam
34,4.1,1.532201594325313,35,14,Afternoon,1,Jam
26,4.8,9.263603412236376,14,16,Afternoon,0,Low
21,4.2,9.3157020053511,23,23,Night,0,Medium
22,4.7,20.969489380087087,26,12,Afternoon,1,Medium
26,4.6,4.663493139918864,21,10,Morning,0,Medium
25,4.9,13.612447554496717,28,15,Afternoon,0,High
32,5.0,9.326359385740089,33,21,Night,1,High
23,4.6,7.762499175710427,21,9,Morning,0,Medium
26,4.4,3.029535415542804,22,21,Night,1,Medium
37,5.0,1.509139327532213,36,14,Afternoon,1,Jam
38,4.2,6.217689154531195,33,10,Morning,0,High
20,4.4,7.772253320446222,34,14,Afternoon,1,Jam
20,4.9,16.63545121553746,24,13,Afternoon,1,Medium
29,5.0,13.766192440642286,48,20,Evening,1,Jam
27,4.8,3.02956172135288,16,18,Evening,1,Low
21,4.6,17.07478648593785,24,14,Afternoon,1,Medium
37,4.8,10.641490945494455,37,8,Morning,0,Jam
35,4.9,10.906039889040745,48,23,Night,0,Jam
26,4.7,9.121796528794675,11,11,Morning,1,Low
37,4.9,2.984598378443359,14,19,Evening,1,Low
23,5.0,19.915585713442425,24,10,Morning,0,Medium
34,4.5,13.785027203356574,18,19,Evening,1,Low
31,4.3,16.659963190056956,37,10,Morning,0,Jam
36,4.4,14.04537304842973,39,17,Evening,0,Jam
35,4.8,10.58713106938141,20,20,Evening,1,Medium
29,2.5,14.15280068944862,41,18,Evening,1,Jam
34,5.0,7.862668167410368,19,15,Afternoon,0,Medium
20,4.9,7.600994631258499,16,13,Afternoon,1,Low
23,4.6,6.128551257918874,21,13,Afternoon,1,Medium
24,4.7,1.536906134034613,13,8,Morning,0,Low
24,4.8,4.527917012951369,29,21,Night,1,High
37,4.6,20.18091138270937,36,20,Evening,1,Jam
31,4.8,7.762461854550139,30,8,Morning,0,High
28,4.7,20.25510293834014,24,21,Night,1,Medium
34,4.6,7.601308045983427,19,19,Evening,1,Medium
36,5.0,19.04418951436328,27,17,Evening,0,High
30,3.7,16.787191781803873,34,21,Night,1,Jam
24,4.6,12.161615481620156,21,22,Night,0,Medium
24,4.7,13.788852089944204,38,11,Morning,1,Jam
24,4.9,3.0405548217967526,18,15,Afternoon,0,Low
31,4.7,13.681492022668555,41,9,Morning,0,Jam
32,4.9,13.631282080461435,42,21,Night,1,Jam
21,4.6,12.58026782240096,29,23,Night,0,High
33,4.1,17.078934089495423,35,18,Evening,1,Jam
37,4.7,12.074047498027545,20,20,Evening,1,Medium
22,4.4,17.29786575291325,43,16,Afternoon,0,Jam
31,4.9,4.657195393807256,30,22,Night,0,High
23,4.8,10.565179206181494,15,22,Night,0,Low
38,4.3,19.68830862050937,48,10,Morning,0,Jam
28,4.5,16.78787484525942,28,21,Night,1,High
27,4.8,14.021816217040834,24,22,Night,0,Medium
20,4.6,6.129183922935669,14,13,Afternoon,1,Low
37,4.9,3.024996343510764,19,8,Morning,0,Medium
21,4.3,16.901659094573038,34,9,Morning,0,Jam
23,4.6,20.25378851608621,13,8,Morning,0,Low
27,4.9,7.659703978703449,19,15,Afternoon,0,Medium
38,4.2,2.930590015045816,31,15,Afternoon,0,High
